iter,time,loss_net,loss_scale,norm,norm_average
0,24,0.3049671947956085,32768.0,5.669157028198242,9.956690788269043
100,27,0.9959737658500671,1050.56005859375,inf,17.513195037841797
200,16,0.45786914229393005,32.0,68.78549194335938,30.031335830688477
300,18,0.35457560420036316,32.0,52.46041488647461,36.13180160522461
400,21,nan,29.280000686645508,nan,40.606468200683594
500,22,nan,15.920000076293945,nan,38.839229583740234
600,20,0.20413818955421448,8.0,33.84489822387695,35.93721389770508
700,19,0.1717969924211502,8.0,26.616901397705078,31.6654052734375
800,21,0.15367910265922546,8.0,26.74573516845703,28.585512161254883
900,19,0.1279570609331131,8.0,22.208942413330078,25.676774978637695
1000,19,0.13381986320018768,8.0,21.662525177001953,23.08932113647461
1100,21,0.11879369616508484,8.0,19.637418746948242,20.432403564453125
1200,20,0.1160968765616417,8.0,20.725549697875977,20.432104110717773
1300,19,0.11509286612272263,8.0,20.748464584350586,20.183156967163086
1400,22,0.1251172423362732,8.0,22.723711013793945,20.840604782104492
1500,21,0.08843524008989334,8.079999923706055,16.327516555786133,19.7166805267334
1600,22,0.08827280253171921,16.0,17.077512741088867,18.113780975341797
1700,21,0.08354184031486511,16.0,16.09358787536621,16.224903106689453
1800,22,nan,8.479999542236328,nan,14.966443061828613
1900,21,0.06618163734674454,8.0,11.20823860168457,13.101356506347656
2000,20,0.07508963346481323,8.0,14.449134826660156,13.184394836425781
2100,20,0.06160382926464081,8.0,10.598441123962402,12.684531211853027
2200,21,nan,5.599999904632568,nan,11.564475059509277
2300,18,0.06996335834264755,4.0,13.006402969360352,12.24620246887207
2400,18,0.06998518109321594,4.0,14.150003433227539,12.541058540344238
2500,18,0.04576721042394638,4.0,9.494538307189941,12.33951187133789
2600,20,0.06218777596950531,4.0,10.638347625732422,10.84161376953125
2700,23,nan,3.880000114440918,nan,10.942693710327148
2800,18,0.06055183336138725,2.0,11.476188659667969,11.429117202758789
2900,20,nan,1.0700000524520874,nan,10.86242961883545
3000,18,0.0475049652159214,1.0,10.16812515258789,9.9679536819458
3100,21,0.05444330349564552,1.0,11.253640174865723,10.046149253845215
3200,19,0.055052950978279114,1.0,10.569867134094238,10.59878921508789
3300,19,nan,1.0,nan,10.309952735900879
3400,19,0.04880406707525253,1.0,10.040475845336914,9.681990623474121
3500,20,nan,1.0,nan,9.828934669494629
3600,20,0.04061974585056305,1.0,9.196731567382812,9.930337905883789
3700,21,0.04230275750160217,1.0,9.284870147705078,8.909272193908691
3800,25,0.053038936108350754,1.0,11.8953275680542,10.358437538146973
3900,20,0.04590153321623802,1.0,11.129571914672852,11.463518142700195
4000,19,0.05268904194235802,1.0,11.200509071350098,11.03396224975586
4100,21,nan,1.0,nan,9.795167922973633
4200,23,0.04099634289741516,1.0,11.19604206085205,10.332110404968262
4300,21,nan,1.0,nan,10.759054183959961
4400,20,0.039146844297647476,1.0,11.042122840881348,10.873104095458984
4500,20,0.050926852971315384,1.0,10.679779052734375,10.719808578491211
4600,18,0.03436020761728287,1.0,8.903351783752441,10.109907150268555
4700,20,0.03491051122546196,1.0,9.825769424438477,10.05533504486084
4800,21,0.041696466505527496,1.0,10.43575668334961,9.658475875854492
4900,20,0.05186380445957184,1.0,13.388936996459961,10.918715476989746
5000,125,0.03682020306587219,1.0,12.41833209991455,12.703638076782227
5100,17,0.03980133682489395,1.0,10.621506690979004,11.41513442993164
5200,17,0.03879118710756302,1.0,10.168037414550781,10.871740341186523
5300,16,0.03586752712726593,1.0099999904632568,9.759243965148926,10.121496200561523
5400,20,nan,1.0800000429153442,nan,10.843340873718262
5500,19,0.04362357035279274,1.0,10.496328353881836,10.692124366760254
5600,18,0.03804474696516991,1.0,11.641557693481445,11.42309856414795
5700,17,0.03621361404657364,1.0,10.164743423461914,10.461678504943848
5800,20,0.030982015654444695,1.0,9.868613243103027,10.050241470336914
5900,23,nan,1.0,nan,9.604016304016113
6000,22,0.03329217806458473,1.0,9.323439598083496,9.276512145996094
6100,20,0.02922922559082508,1.0,9.788700103759766,9.778663635253906
6200,18,0.04554629698395729,1.0,13.765198707580566,11.025752067565918
6300,19,0.05105753242969513,1.0,15.262173652648926,13.631426811218262
6400,23,0.036901332437992096,1.0,11.742269515991211,13.294517517089844
6500,21,0.034005969762802124,1.0,11.156525611877441,12.148563385009766
6600,22,nan,1.0,nan,10.978494644165039
6700,21,0.044168081134557724,1.0,15.480624198913574,12.214203834533691
6800,21,0.036247339099645615,1.0,13.32607650756836,13.715997695922852
6900,21,0.03332889452576637,1.0,10.81616497039795,12.832579612731934
7000,19,0.03473524749279022,1.0,12.427657127380371,12.158028602600098
7100,22,0.03149634972214699,1.0,11.309396743774414,12.063940048217773
7200,20,0.03386250138282776,1.0,12.451013565063477,11.840588569641113
7300,21,0.03506668657064438,1.0,10.964803695678711,11.102651596069336
7400,18,0.028721356764435768,1.0,10.519775390625,11.131824493408203
7500,21,0.038336947560310364,1.0,13.986721992492676,12.046111106872559
7600,21,0.029195735231041908,1.0700000524520874,11.100790977478027,12.153046607971191
7700,20,0.034607432782649994,2.0,13.352505683898926,12.246281623840332
7800,22,0.02537124790251255,2.0,9.625365257263184,11.495556831359863
7900,19,0.02520807273685932,2.0,11.350092887878418,10.628364562988281
8000,23,0.03369051218032837,2.0,13.408731460571289,11.595381736755371
8100,18,0.0384502038359642,2.0,11.589807510375977,12.541163444519043
8200,19,nan,1.149999976158142,nan,12.780694961547852
8300,22,0.027791224420070648,1.0,12.003718376159668,13.241098403930664
8400,21,0.03861614316701889,1.0,14.145605087280273,13.119449615478516
8500,20,0.03411129117012024,1.0,10.795145034790039,12.197936058044434
8600,21,0.03778967261314392,1.0,13.931634902954102,12.161438941955566
8700,21,0.025293173268437386,1.0,10.305028915405273,12.539440155029297
8800,20,nan,1.0,nan,12.170755386352539
8900,18,0.031170349568128586,1.0,11.825173377990723,12.241549491882324
9000,21,0.028234751895070076,1.0,14.1625337600708,12.536734580993652
9100,21,0.02725779451429844,1.0,12.438292503356934,13.274663925170898
9200,22,0.030806856229901314,1.0,13.007585525512695,12.939273834228516
9300,22,0.029699411243200302,1.0,12.954084396362305,12.765716552734375
9400,23,0.033349763602018356,1.0,14.920113563537598,13.95048713684082
9500,21,nan,1.0,nan,15.13720703125
9600,22,0.02997501939535141,1.0,14.845471382141113,15.558874130249023
9700,23,0.03367120400071144,1.0,14.707789421081543,14.75353717803955
9800,18,0.03255739063024521,1.0,14.694409370422363,14.650938987731934
9900,20,0.03450858220458031,1.0,14.751321792602539,13.961026191711426
