iter,time,loss_net,loss_scale,norm,norm_average
4500,420,380.0449523925781,16.0,4720.26904296875,4399.935546875
4600,413,385.38116455078125,18.239999771118164,4392.09326171875,4509.462890625
4700,428,362.54180908203125,32.0,4429.66357421875,4441.71826171875
4800,420,347.9372253417969,32.0,4574.3583984375,4365.97509765625
4900,417,380.9173583984375,32.0,4687.3994140625,4576.111328125
5000,2006,328.1653137207031,32.0,4506.189453125,4487.146484375
5100,387,344.6231689453125,32.0,4379.84765625,4445.02197265625
5200,417,361.85589599609375,32.0,4727.8076171875,4502.85009765625
5300,385,342.62921142578125,32.0,4468.7607421875,4496.5673828125
5400,404,324.4688415527344,32.0,4153.6123046875,4347.365234375
5500,393,330.5350646972656,32.0,4876.00634765625,4450.6181640625
5600,432,342.0462646484375,32.63999938964844,inf,4616.7177734375
5700,402,343.9336242675781,32.0,4695.32421875,4720.265625
5800,399,280.4305419921875,32.0,4400.11083984375,4562.36083984375
5900,445,368.9569091796875,32.0,4991.68115234375,4592.57958984375
6000,417,314.1168212890625,32.0,4478.06201171875,4688.36328125
6100,411,325.6485290527344,18.399999618530273,inf,4735.83642578125
6200,415,298.89971923828125,16.0,4392.18896484375,4547.75830078125
6300,433,338.8544006347656,16.0,4725.06787109375,4559.56591796875
6400,413,304.2359619140625,16.0,4450.87060546875,4565.32470703125
6500,417,317.5419921875,16.0,4659.17529296875,4362.13916015625
6600,400,287.9466552734375,16.0,4477.3095703125,4388.431640625
6700,413,294.6466064453125,16.0,4463.2275390625,4382.46240234375
6800,424,311.0364990234375,16.0,5324.7275390625,4822.25634765625
6900,397,287.87994384765625,16.0,4611.0283203125,4720.0029296875
7000,445,316.2811584472656,16.0,5104.4541015625,4663.884765625
7100,396,279.72003173828125,29.600000381469727,4785.03515625,4836.32666015625
7200,430,291.7503356933594,32.0,4556.5830078125,4668.30078125
7300,409,284.18524169921875,32.0,4257.736328125,4425.82763671875
7400,412,291.8119812011719,30.8799991607666,inf,4408.14306640625
7500,419,279.6233825683594,16.0,4647.77197265625,4431.103515625
7600,404,236.92140197753906,16.0,4510.07666015625,4444.87890625
7700,417,293.51837158203125,16.0,4679.89404296875,4501.279296875
7800,416,275.0136413574219,16.0,4707.69921875,4551.724609375
7900,422,287.8744812011719,16.0,4711.01416015625,4681.59765625
8000,415,270.1385803222656,16.0,4491.8310546875,4614.001953125
8100,408,273.9400329589844,16.0,4679.021484375,4526.54052734375
8200,440,266.8053894042969,16.0,4615.9072265625,4559.1044921875
8300,407,238.84707641601562,16.0,4245.84326171875,4325.25830078125
8400,420,264.40966796875,17.1200008392334,4344.11328125,4278.93212890625
8500,413,260.00592041015625,32.0,4659.64794921875,4390.53466796875
8600,435,264.1990661621094,32.0,4561.46923828125,4340.03759765625
8700,421,231.70921325683594,30.239999771118164,inf,4253.111328125
8800,399,269.08758544921875,16.0,5048.3623046875,4474.287109375
8900,443,277.675537109375,16.0,4781.8017578125,4590.39208984375
9000,405,254.49868774414062,16.0,4331.0576171875,4455.892578125
9100,420,246.5295867919922,16.0,4170.146484375,4277.69482421875
9200,405,245.74777221679688,16.0,4451.19384765625,4251.9560546875
9300,940,245.3712158203125,16.0,4567.2177734375,4287.35107421875
9400,415,232.5033721923828,16.0,4642.94921875,4365.98046875
9500,411,250.53834533691406,16.0,4609.09326171875,4511.24658203125
9600,430,245.49349975585938,16.0,4332.0810546875,4404.232421875
9700,452,247.2278289794922,17.760000228881836,4633.92724609375,4340.18310546875
9800,396,199.04217529296875,32.0,3692.593017578125,4181.1064453125
9900,412,218.46290588378906,32.0,4027.7392578125,3951.037841796875
10000,1758,218.35023498535156,32.0,3919.97119140625,3927.319580078125
10100,419,229.84375,32.0,3994.5634765625,3880.337158203125
10200,448,282.0341491699219,32.0,4983.5166015625,4050.5830078125
10300,435,251.9193878173828,24.799999237060547,inf,4453.96923828125
10400,409,221.43856811523438,16.0,4171.1826171875,4174.33837890625
10500,385,226.99952697753906,16.0,4124.48046875,4119.4716796875
10600,410,211.51812744140625,16.0,4136.837890625,3955.071044921875
10700,424,211.5843505859375,16.0,3986.1416015625,3961.78662109375
10800,404,193.45733642578125,16.0,3794.98583984375,3822.218017578125
10900,553,214.22630310058594,16.0,4006.507080078125,3821.8349609375
11000,418,219.02491760253906,16.0,4408.55517578125,3913.7216796875
11100,418,227.94268798828125,16.0,4418.6982421875,4160.658203125
11200,437,204.19735717773438,16.0,4000.1484375,4012.044921875
11300,398,220.3296661376953,23.200000762939453,3950.124755859375,3833.1416015625
11400,421,229.97055053710938,32.0,4160.18603515625,3862.493408203125
11500,418,212.02320861816406,32.0,4126.6220703125,3919.04150390625
11600,425,204.03427124023438,26.719999313354492,inf,3782.386474609375
11700,406,212.5214080810547,16.0,4329.859375,3721.21337890625
11800,400,200.48326110839844,16.0,4066.095947265625,3865.97412109375
11900,427,224.62713623046875,16.0,4664.724609375,4066.0986328125
12000,429,212.8503875732422,16.0,4019.175537109375,4024.44873046875
12100,416,199.08224487304688,16.0,4236.4052734375,4081.69677734375
12200,442,216.79331970214844,16.0,4140.12939453125,4084.655517578125
12300,404,183.48521423339844,16.0,3622.3095703125,3770.859375
12400,410,184.7552490234375,16.0,3807.7236328125,3684.1826171875
12500,416,202.49295043945312,16.0,3998.97509765625,3722.33349609375
12600,418,199.06640625,21.280000686645508,3835.01025390625,3732.84375
12700,403,180.08912658691406,32.0,3644.324462890625,3688.047607421875
12800,421,187.40704345703125,27.520000457763672,inf,3462.451904296875
12900,417,170.1190948486328,16.0,3573.806884765625,3488.109375
13000,415,207.62986755371094,16.0,4227.3369140625,3630.107177734375
13100,417,158.89015197753906,16.0,3625.871337890625,3712.93896484375
13200,427,197.65679931640625,16.0,3824.7294921875,3587.358642578125
13300,429,174.2198028564453,16.0,3465.90283203125,3420.293212890625
13400,407,184.23362731933594,16.0,3597.076904296875,3474.167724609375
13500,428,186.93710327148438,16.0,3926.812744140625,3478.845947265625
13600,411,198.49005126953125,16.0,3773.550048828125,3633.52001953125
13700,422,195.40220642089844,16.0,3832.751220703125,3561.9248046875
13800,407,173.31893920898438,20.479999542236328,3551.12939453125,3592.263671875
13900,431,180.28680419921875,19.360000610351562,inf,3503.480224609375
14000,415,176.27188110351562,16.0,3780.26904296875,3680.0576171875
14100,407,177.81576538085938,16.0,3687.943359375,3607.187255859375
14200,430,164.80038452148438,16.0,3368.4736328125,3433.141357421875
14300,422,194.6039581298828,16.0,4046.78271484375,3551.285400390625
14400,418,165.72117614746094,16.0,3552.91650390625,3565.180419921875
14500,415,182.64480590820312,16.0,3967.382080078125,3519.10009765625
14600,424,186.7661590576172,10.319999694824219,inf,3671.403076171875
14700,427,172.60740661621094,8.0,3474.4033203125,3521.661865234375
14800,395,172.85702514648438,8.0,3575.864013671875,3513.047607421875
14900,415,161.1790771484375,8.0,3574.098388671875,3411.2900390625
15000,1745,168.3128662109375,8.0,3695.459716796875,3388.097900390625
15100,395,148.70086669921875,8.0,3163.900634765625,3221.966552734375
15200,437,183.67401123046875,8.0,3691.25,3269.1318359375
15300,434,172.60195922851562,8.0,3894.038330078125,3572.0693359375
15400,420,169.86605834960938,8.0,3793.81396484375,3544.889892578125
15500,425,169.5243377685547,8.0,3744.492919921875,3561.923095703125
15600,387,143.84088134765625,13.680000305175781,3114.593505859375,3294.54345703125
15700,423,160.97467041015625,16.0,3396.869384765625,3125.13525390625
15800,467,171.95086669921875,16.0,3560.535888671875,3334.269287109375
15900,414,141.40057373046875,16.0,3195.900634765625,3202.726318359375
16000,416,163.33631896972656,16.0,3456.142578125,3209.0400390625
16100,427,161.0130615234375,16.0,3478.50439453125,3267.109619140625
16200,403,164.92617797851562,16.0,3658.191162109375,3236.869384765625
16300,413,164.1721649169922,16.0,3473.537109375,3329.79541015625
16400,425,157.43670654296875,16.0,3338.137451171875,3297.116943359375
16500,393,145.42262268066406,16.0,3328.81787109375,3132.9130859375
16600,428,155.26187133789062,27.360000610351562,3330.6513671875,3180.934326171875
16700,415,153.6167449951172,32.0,3280.3525390625,3123.5654296875
16800,425,165.1300048828125,32.0,3692.076171875,3253.22998046875
16900,412,168.73165893554688,31.200000762939453,inf,3301.530517578125
17000,430,167.4516143798828,16.0,3707.8173828125,3354.866943359375
17100,441,169.43658447265625,16.0,3562.398681640625,3387.257080078125
17200,420,155.7037353515625,16.0,3446.36474609375,3340.83349609375
17300,404,154.61337280273438,16.0,3319.896240234375,3178.489013671875
17400,409,158.87774658203125,16.0,3319.6220703125,3170.736328125
17500,406,152.97071838378906,16.0,3535.988525390625,3101.531494140625
17600,404,152.11627197265625,16.0,3396.376220703125,3096.06103515625
17700,411,130.67657470703125,16.0,2958.236328125,2998.767822265625
17800,433,162.29847717285156,16.0,3641.489990234375,3138.5625
17900,430,158.55177307128906,16.799999237060547,3225.56005859375,3159.21875
18000,406,146.21543884277344,32.0,3083.15185546875,3165.0947265625
18100,443,148.16920471191406,32.0,3151.086181640625,3006.126220703125
18200,406,150.93333435058594,32.0,3130.471923828125,2973.251220703125
18300,417,154.9202880859375,32.0,3307.12646484375,3042.408447265625
18400,438,141.64524841308594,32.0,2939.18994140625,2950.312255859375
18500,447,158.5493621826172,32.0,3634.7998046875,3045.955078125
18600,425,137.2806396484375,24.15999984741211,inf,3049.503662109375
18700,411,158.61672973632812,16.0,3315.508056640625,2946.979736328125
18800,420,141.90357971191406,16.0,3315.263427734375,2985.453125
18900,419,155.60646057128906,16.0,3626.1923828125,3161.215087890625
19000,419,131.0606689453125,16.0,2925.6806640625,3029.551513671875
19100,409,128.82398986816406,16.0,3049.387451171875,2979.941650390625
19200,412,142.46826171875,16.0,3290.181884765625,3062.1083984375
19300,425,146.06533813476562,16.0,3364.0322265625,3036.593994140625
19400,425,153.4410400390625,16.0,3387.86572265625,3032.7451171875
19500,420,130.15957641601562,16.0,3127.838134765625,3009.201171875
19600,418,133.17884826660156,23.84000015258789,2948.572509765625,2921.766845703125
19700,397,140.57952880859375,32.0,3219.66259765625,2845.930419921875
19800,394,125.22032928466797,32.0,2973.754638671875,2812.0712890625
19900,431,145.6717071533203,32.0,3350.41162109375,2916.818115234375
20000,1756,133.029296875,32.0,2941.9990234375,2890.218505859375
20100,425,121.47008514404297,32.0,2866.817138671875,2942.390869140625
20200,440,152.25099182128906,31.84000015258789,inf,2867.801513671875
20300,428,135.8115692138672,16.0,2994.712890625,2875.64990234375
20400,402,134.88189697265625,16.0,2982.9091796875,2832.89404296875
20500,399,125.9566421508789,16.0,2936.65771484375,2790.084716796875
20600,424,133.6380615234375,16.0,3186.5263671875,2839.683349609375
20700,406,138.1967010498047,16.0,2987.900634765625,2830.41552734375
20800,426,145.1597900390625,16.0,3319.145263671875,2990.236572265625
20900,421,138.71192932128906,16.0,3041.9208984375,2911.349609375
21000,413,126.73009490966797,16.0,2984.4208984375,2905.74755859375
21100,410,129.9846649169922,16.0,2793.9345703125,2732.402099609375
21200,420,118.20063781738281,16.15999984741211,2715.189453125,2690.1953125
21300,433,143.41563415527344,32.0,3511.05322265625,2823.2841796875
21400,420,141.69021606445312,32.0,3424.8974609375,2897.211181640625
21500,413,131.73605346679688,22.719999313354492,inf,2877.625
21600,393,116.28030395507812,16.0,2848.759033203125,2829.93115234375
21700,425,122.32799530029297,16.0,2755.686767578125,2765.578857421875
21800,397,108.6075668334961,16.0,2603.333984375,2588.308349609375
21900,382,107.58795928955078,16.0,2402.347900390625,2475.340576171875
22000,372,120.00353240966797,16.0,2507.041015625,2382.67822265625
22100,411,123.74140930175781,16.0,3065.8603515625,2559.366943359375
22200,438,135.70359802246094,16.0,3242.897705078125,2657.381591796875
22300,421,122.9487075805664,16.0,2696.410400390625,2736.93505859375
22400,403,116.2896499633789,16.0,2553.867919921875,2602.49267578125
22500,416,140.19332885742188,17.440000534057617,inf,2597.6650390625
22600,413,142.1630401611328,16.0,3126.90380859375,2735.258544921875
22700,438,123.127197265625,16.0,2782.926513671875,2676.27685546875
22800,419,132.39622497558594,16.0,2965.07373046875,2669.570068359375
22900,413,139.57398986816406,16.0,3034.392578125,2755.135986328125
23000,424,135.18601989746094,16.0,3048.73779296875,2788.865966796875
23100,421,113.37870788574219,16.0,2497.96923828125,2604.652099609375
23200,396,114.92310333251953,16.0,2732.353759765625,2565.389892578125
23300,421,129.0873260498047,16.0,2899.140625,2630.7705078125
23400,397,113.51239013671875,16.0,2737.32373046875,2615.251953125
23500,395,121.96263885498047,23.84000015258789,2750.421875,2532.128173828125
23600,409,112.1786880493164,20.479999542236328,inf,2557.324462890625
23700,415,119.70736694335938,16.0,2795.663330078125,2537.778076171875
23800,395,116.16581726074219,16.0,2817.78564453125,2564.53759765625
23900,410,121.3353042602539,9.199999809265137,inf,2570.887451171875
24000,415,118.93464660644531,8.0,3097.589111328125,2658.381591796875
24100,415,121.28527069091797,8.0,2737.1982421875,2623.49658203125
24200,405,122.6786880493164,8.0,3044.44677734375,2644.9443359375
24300,418,122.42146301269531,8.0,2766.014404296875,2523.601806640625
24400,427,122.52399444580078,8.0,2902.5986328125,2643.138671875
24500,398,119.62120819091797,8.0,2715.640869140625,2589.731689453125
24600,400,114.04153442382812,8.0,2490.3701171875,2480.50146484375
24700,394,116.35205841064453,8.0,2876.928466796875,2507.5888671875
24800,405,114.42501831054688,8.0,2696.746337890625,2532.361572265625
24900,384,112.03103637695312,14.800000190734863,2822.99072265625,2519.539306640625
25000,1805,125.59014892578125,16.0,2795.3984375,2506.050048828125
25100,414,119.82721710205078,16.0,2862.625244140625,2551.636962890625
25200,405,113.62486267089844,16.0,2587.280517578125,2505.642578125
25300,399,102.20731353759766,16.0,2580.218017578125,2417.933349609375
25400,405,119.84950256347656,16.0,2837.079345703125,2388.1552734375
25500,421,106.6580581665039,16.0,2567.39990234375,2398.1025390625
25600,428,112.1406021118164,16.0,2715.89599609375,2389.97412109375
25700,430,128.88893127441406,16.0,3018.820068359375,2421.683837890625
25800,410,112.55075073242188,16.0,2622.898681640625,2405.321533203125
25900,402,110.64862060546875,16.399999618530273,inf,2448.244140625
26000,422,109.52552795410156,8.0,2474.6455078125,2411.1884765625
26100,417,101.18616485595703,8.0,2336.905517578125,2333.439453125
26200,419,105.895751953125,8.0,2529.044921875,2290.143310546875
26300,424,117.61569213867188,8.0,2608.27001953125,2443.938720703125
26400,426,114.73562622070312,8.0,2650.716552734375,2375.74365234375
26500,450,116.41930389404297,8.0,2950.0546875,2475.869873046875
26600,422,104.38748931884766,8.0,2508.67236328125,2474.37109375
26700,408,106.50639343261719,8.0,2489.971923828125,2469.070556640625
26800,431,114.27881622314453,8.0,2697.16748046875,2463.142578125
26900,392,98.14246368408203,10.0,2347.431640625,2430.792724609375
27000,399,102.73320007324219,16.0,2483.088623046875,2298.24072265625
27100,429,101.9079818725586,16.0,2451.132080078125,2320.630859375
27200,421,113.52934265136719,16.0,2729.913330078125,2399.892333984375
27300,404,104.29136657714844,16.0,2482.88232421875,2395.2177734375
27400,414,110.73066711425781,16.0,2524.6923828125,2374.14794921875
27500,417,111.4290542602539,16.0,2662.594482421875,2451.167236328125
27600,415,107.03773498535156,16.0,2612.174072265625,2409.5576171875
27700,416,95.92245483398438,16.0,2323.2265625,2382.1318359375
27800,407,112.44729614257812,16.0,2620.3154296875,2328.318115234375
27900,433,105.49739074707031,20.0,2675.769287109375,2302.48681640625
28000,433,122.85511016845703,16.639999389648438,inf,2449.241455078125
28100,418,109.47087097167969,16.0,2702.400390625,2520.8642578125
28200,421,95.59364318847656,16.0,2299.856689453125,2449.1787109375
28300,423,103.70741271972656,16.0,2559.400390625,2295.166015625
28400,447,106.75312805175781,16.0,2541.973876953125,2333.255859375
28500,432,101.16200256347656,16.0,2522.788330078125,2395.340576171875
28600,426,94.09699249267578,16.0,2294.266845703125,2296.99462890625
28700,422,97.6089096069336,16.0,2381.6103515625,2204.988525390625
28800,428,106.09532165527344,16.0,2748.637451171875,2385.11474609375
28900,411,97.79810333251953,16.0,2268.719970703125,2278.864501953125
29000,422,104.2498550415039,22.239999771118164,inf,2296.564208984375
29100,402,102.90402221679688,16.0,2601.7568359375,2244.0517578125
29200,396,111.94152069091797,16.0,2405.086669921875,2284.699951171875
29300,434,94.75552368164062,16.0,2331.736328125,2202.88623046875
29400,412,102.71387481689453,16.0,2412.543701171875,2185.8232421875
29500,427,96.95291137695312,16.0,2555.21484375,2210.70166015625
29600,414,102.38858032226562,16.0,2408.60888671875,2281.41552734375
29700,420,108.61726379394531,16.0,2492.457763671875,2260.919921875
29800,418,113.58744049072266,16.0,2689.8818359375,2325.007080078125
29900,409,90.92459106445312,16.0,2107.702392578125,2238.0439453125
30000,1839,114.84748077392578,25.1200008392334,2759.23193359375,2219.11328125
30100,423,100.09410095214844,32.0,2416.620849609375,2370.183837890625
30200,435,112.17683410644531,32.0,2716.3017578125,2352.846923828125
30300,413,91.45298767089844,23.040000915527344,inf,2299.889892578125
30400,436,99.61726379394531,16.0,2430.8310546875,2286.1396484375
30500,417,100.18892669677734,16.0,2719.37158203125,2306.322265625
30600,431,95.94453430175781,16.0,2471.227294921875,2236.687744140625
30700,426,94.1019515991211,16.0,2340.702880859375,2307.427490234375
30800,417,98.39799499511719,16.0,2473.67236328125,2280.874267578125
30900,428,103.9828109741211,16.0,2564.43994140625,2295.8251953125
31000,423,103.91629791259766,16.0,2541.16552734375,2296.602294921875
31100,429,93.59260559082031,16.0,2474.238525390625,2302.732421875
31200,425,90.73001861572266,16.0,2209.126220703125,2250.27880859375
31300,417,90.58318328857422,24.959999084472656,2259.522705078125,2174.163818359375
31400,447,107.6862564086914,32.0,2819.16650390625,2339.516845703125
31500,431,102.68917083740234,25.920000076293945,inf,2384.40966796875
31600,437,98.2855453491211,16.0,2318.486328125,2245.6572265625
31700,412,102.71321105957031,16.0,2274.57568359375,2183.27880859375
31800,401,92.18309783935547,16.0,2283.023193359375,2132.31494140625
31900,411,95.45885467529297,16.0,2389.310302734375,2100.37890625
32000,422,86.64840698242188,16.0,2118.5224609375,2078.326171875
32100,404,86.0625,16.0,2094.748046875,2036.6707763671875
32200,399,89.87561798095703,16.0,2280.072998046875,1984.126708984375
32300,429,90.69772338867188,16.0,2282.245361328125,2006.489990234375
32400,432,92.6009750366211,16.0,2073.29443359375,1954.39990234375
32500,430,88.95980834960938,22.079999923706055,2443.629150390625,2007.313232421875
32600,403,99.26042175292969,29.280000686645508,inf,2059.34130859375
32700,423,92.84188842773438,16.0,2438.3486328125,2157.948486328125
32800,418,89.26512908935547,16.0,2368.12646484375,2161.6767578125
32900,434,91.92866516113281,16.0,2298.557861328125,2137.203369140625
33000,424,85.77263641357422,16.0,2130.871826171875,2080.426513671875
33100,414,77.58004760742188,16.0,2070.638427734375,2033.2706298828125
33200,428,95.21603393554688,16.0,2531.1171875,2072.79345703125
33300,439,97.42786407470703,16.0,2463.4365234375,2189.72265625
33400,435,96.34808349609375,16.0,2308.099609375,2163.351318359375
33500,402,91.58934783935547,16.0,2304.92333984375,2143.887451171875
33600,401,90.31721496582031,18.719999313354492,2437.9638671875,2111.837890625
33700,411,90.6988754272461,27.200000762939453,inf,2075.845458984375
33800,429,94.35296630859375,10.880000114440918,inf,2102.544677734375
33900,420,103.13616180419922,8.0,2468.043701171875,2205.798828125
34000,449,86.8901138305664,8.0,2108.847412109375,2165.942138671875
34100,420,88.5755844116211,8.0,2268.022705078125,2084.530517578125
34200,428,88.12069702148438,8.0,2156.87255859375,2107.24853515625
34300,422,93.57569122314453,8.0,2302.656494140625,2139.033447265625
34400,426,87.85372924804688,8.0,2422.8828125,2087.58203125
34500,423,90.5056381225586,8.0,2280.621337890625,2047.879638671875
34600,422,79.38714599609375,8.0,1991.47509765625,2026.60693359375
34700,421,81.73240661621094,8.0,2233.982421875,1967.686767578125
34800,403,95.64173889160156,13.119999885559082,2367.3291015625,2025.5386962890625
34900,408,78.92666625976562,16.0,2034.9273681640625,1940.37158203125
35000,1776,86.64334106445312,16.0,2119.373046875,1889.952392578125
35100,423,87.44102478027344,16.0,2339.795166015625,2025.3614501953125
35200,409,93.8606948852539,16.0,2402.662109375,2124.936767578125
35300,413,92.58847045898438,16.0,2292.404296875,2217.39013671875
35400,407,86.41056823730469,16.0,2262.937744140625,2119.4345703125
35500,416,78.65161895751953,16.0,2083.90185546875,2065.193359375
35600,401,74.37738037109375,16.0,2115.93505859375,1954.8963623046875
35700,406,71.9107437133789,16.0,2034.55615234375,1878.2723388671875
35800,426,83.73229217529297,26.239999771118164,2019.978271484375,1896.74169921875
35900,437,90.14947509765625,31.360000610351562,inf,2032.6495361328125
36000,419,85.1399917602539,16.0,2156.96923828125,2013.3380126953125
36100,416,91.48419952392578,16.0,2266.794677734375,2023.2928466796875
36200,413,76.55091094970703,16.0,2083.73388671875,2013.1243896484375
36300,394,94.06190490722656,16.0,2497.58056640625,2004.389404296875
36400,419,94.03124237060547,8.319999694824219,inf,2100.649658203125
36500,424,92.8871841430664,8.0,2258.040771484375,2103.941650390625
36600,406,78.00418090820312,8.0,2063.89501953125,2018.0543212890625
36700,423,88.1378402709961,8.0,2326.838134765625,2076.52880859375
36800,420,85.54673767089844,8.0,2088.9345703125,1971.6474609375
36900,417,89.39286041259766,8.0,2286.7900390625,1973.1573486328125
37000,429,97.05899047851562,8.0,2597.1337890625,2027.0379638671875
37100,416,84.57992553710938,8.0,2112.4599609375,2057.5869140625
37200,400,75.1109390258789,8.0,1935.5146484375,1955.4879150390625
37300,445,80.77955627441406,8.0,2009.9527587890625,1916.46875
37400,414,85.7167739868164,15.680000305175781,2358.528564453125,2004.6033935546875
37500,406,116.99044036865234,16.0,2813.87744140625,2139.318359375
37600,422,89.09896850585938,16.0,2344.19384765625,2147.2744140625
37700,409,84.87628173828125,16.0,2251.829833984375,2103.532470703125
37800,409,74.52635955810547,16.0,2134.41650390625,2057.658447265625
37900,428,78.02908325195312,16.0,1993.951416015625,1951.19580078125
38000,439,89.92435455322266,16.0,2570.081787109375,2015.8062744140625
38100,436,78.01937866210938,16.0,2044.7130126953125,2057.5595703125
38200,429,81.61479187011719,16.0,2097.715576171875,1955.3212890625
38300,416,83.65550994873047,16.0,2083.107421875,1908.7813720703125
38400,418,79.73202514648438,19.520000457763672,inf,1936.0133056640625
38500,443,91.42784118652344,16.0,2484.748046875,1973.369384765625
38600,415,75.23089599609375,16.0,2148.590087890625,1979.87548828125
38700,406,83.31714630126953,16.0,2390.1162109375,1925.9044189453125
38800,397,70.1705551147461,16.0,1987.9385986328125,1916.975830078125
38900,423,78.52896881103516,16.0,2242.42138671875,1860.5596923828125
39000,398,67.4917221069336,16.0,1836.0531005859375,1797.8448486328125
39100,407,82.43439483642578,16.0,2094.7451171875,1820.2900390625
39200,421,85.83200073242188,16.0,2535.0947265625,1989.7467041015625
39300,401,84.22666931152344,16.0,2344.37646484375,2017.8873291015625
39400,410,80.82884979248047,27.84000015258789,2046.291259765625,2023.8623046875
39500,392,81.49976348876953,24.639999389648438,inf,1912.8770751953125
39600,434,86.81774139404297,16.0,2279.060546875,1970.5296630859375
39700,420,84.67057800292969,16.0,2382.4658203125,2124.774169921875
39800,418,96.96180725097656,12.079999923706055,inf,2153.32568359375
39900,409,68.81609344482422,8.0,1911.4527587890625,2022.404541015625
40000,1780,92.84384155273438,8.0,2588.80859375,2030.3983154296875
40100,431,81.62873840332031,8.0,2211.05126953125,2152.928466796875
40200,421,85.24456024169922,8.0,2234.708984375,2024.7193603515625
40300,430,89.2176742553711,8.0,2232.439208984375,2043.631591796875
40400,413,72.26807403564453,8.0,1860.57373046875,1946.906982421875
40500,415,83.32861328125,8.0,2199.422607421875,1960.2333984375
40600,405,82.94652557373047,8.0,2384.2216796875,2009.607177734375
40700,414,79.83834838867188,8.0,2179.517578125,2003.8331298828125
40800,439,85.3356704711914,11.920000076293945,2296.733642578125,2026.8922119140625
40900,418,87.14757537841797,16.0,2553.3759765625,2032.9591064453125
41000,416,86.3292007446289,16.0,2220.11083984375,2097.726318359375
41100,422,81.8087158203125,16.0,2286.230224609375,2127.589111328125
41200,403,79.08683776855469,16.0,2060.847412109375,2023.3203125
41300,425,80.2984390258789,11.680000305175781,inf,1948.9267578125
41400,428,78.48019409179688,8.0,2160.295654296875,1942.1485595703125
41500,412,75.40507507324219,8.0,2063.8408203125,1908.50634765625
41600,416,84.5603256225586,8.0,2401.840087890625,1933.4688720703125
41700,423,80.83283996582031,8.0,2435.583251953125,1927.8480224609375
41800,381,69.17639923095703,8.0,1798.8677978515625,1887.1326904296875
41900,425,87.01229858398438,8.0,2302.6015625,1937.45068359375
42000,441,81.79663848876953,8.0,2294.645263671875,2015.7855224609375
42100,410,69.86009216308594,8.0,1900.927001953125,1943.6904296875
42200,443,84.5755844116211,8.0,2220.4580078125,1852.6416015625
42300,449,84.16517639160156,12.319999694824219,2402.062744140625,1931.1954345703125
