iter,time,loss_net,loss_scale,norm,norm_average
3300,21,0.03851426765322685,32.0,7.447043418884277,9.515292167663574
3400,20,0.06236157566308975,32.0,10.024848937988281,8.92642879486084
3500,18,0.04432649165391922,32.0,8.900212287902832,9.126354217529297
3600,21,0.04403529316186905,32.0,7.698887825012207,8.740880012512207
3700,20,0.058060385286808014,32.0,9.640549659729004,8.471246719360352
3800,22,0.034901998937129974,57.279998779296875,6.200689315795898,8.42503833770752
3900,22,0.04094237461686134,64.0,6.479230880737305,6.799149036407471
4000,22,0.038287412375211716,64.0,6.434579372406006,6.579092502593994
4100,20,nan,57.91999816894531,nan,6.649470806121826
4200,18,0.03873357176780701,32.0,6.2402215003967285,6.605980396270752
4300,22,0.03549688309431076,32.0,6.207064151763916,6.019184112548828
4400,20,0.04705101624131203,32.0,8.659263610839844,7.0150837898254395
4500,18,0.051436375826597214,32.0,9.675653457641602,8.55504322052002
4600,18,nan,23.520000457763672,nan,7.742886543273926
4700,18,0.04316764324903488,16.0,7.014634609222412,7.113519191741943
4800,18,nan,11.600000381469727,nan,6.871891498565674
4900,21,0.03692815452814102,8.0,6.229307651519775,6.692586898803711
5000,133,0.03328043222427368,8.0,5.551890850067139,6.10970401763916
5100,16,nan,7.079999923706055,nan,5.524865627288818
5200,18,0.03235344961285591,4.0,4.747688293457031,4.853400230407715
5300,17,nan,2.7799999713897705,nan,4.81095552444458
5400,22,nan,1.5,nan,5.424077987670898
5500,22,nan,1.0,nan,5.355955123901367
5600,21,0.02671153098344803,1.0,5.162103176116943,5.2701544761657715
5700,22,0.03152616694569588,1.0,5.047519683837891,5.187070369720459
5800,21,0.03747865557670593,1.0,6.243497848510742,5.3549017906188965
5900,21,0.038950685411691666,1.0,5.535099506378174,5.746034145355225
6000,20,0.03518654406070709,1.0,5.858051776885986,5.738847255706787
6100,18,0.041607584804296494,1.0,6.0704426765441895,5.5850138664245605
6200,21,0.03594134747982025,1.0,6.35344123840332,6.288198947906494
6300,22,nan,1.0,nan,6.224206924438477
6400,20,nan,1.0,nan,6.4632568359375
6500,19,nan,1.0,nan,6.065546989440918
6600,21,0.041964344680309296,1.0,6.754608631134033,6.143698692321777
6700,23,0.027568908408284187,1.0,4.707881927490234,5.554737091064453
6800,22,0.03487579897046089,1.0,7.053885459899902,6.043698787689209
6900,22,0.03566842898726463,1.0,6.48908805847168,6.6054792404174805
7000,19,0.02877475693821907,1.0,5.802026748657227,6.079461574554443
7100,21,0.035937439650297165,1.0,5.560589790344238,5.949502468109131
7200,21,0.032592661678791046,1.0,7.440708637237549,6.0083842277526855
7300,18,0.040878552943468094,1.0,7.002478122711182,6.8463850021362305
7400,20,0.032355766743421555,1.0,6.4026079177856445,6.889312267303467
7500,19,0.0356588140130043,1.0399999618530273,6.1170573234558105,6.597699165344238
7600,20,0.024355268105864525,2.0,4.361476898193359,5.464614391326904
7700,19,0.02714410051703453,2.0,5.895473003387451,5.297224044799805
7800,19,0.029384901747107506,2.0,5.822433948516846,5.388303279876709
7900,19,0.030914731323719025,2.0,5.697885513305664,6.168229579925537
8000,19,0.034581128507852554,2.0,6.607175827026367,6.085383415222168
8100,18,0.025511587038636208,2.0,5.580869197845459,5.930604457855225
8200,18,0.024232126772403717,2.0,4.685826301574707,5.33664083480835
8300,19,0.03505433723330498,2.0,6.1922478675842285,5.513890266418457
8400,22,0.02559696137905121,2.0,4.8700432777404785,5.2620415687561035
8500,19,0.02800149843096733,2.0799999237060547,5.928102493286133,5.562098503112793
8600,19,0.03302054852247238,4.0,7.39394474029541,6.15878963470459
8700,19,0.021087832748889923,4.0,4.644404411315918,5.9391398429870605
8800,18,0.025377435609698296,4.0,5.440324306488037,5.463986396789551
8900,20,0.0380665548145771,4.0,7.467144012451172,6.208472728729248
9000,21,0.028732407838106155,4.0,7.052304267883301,6.777187347412109
9100,20,0.03443137928843498,4.0,6.356807708740234,6.750341415405273
9200,22,nan,3.640000104904175,nan,6.132836818695068
9300,22,0.03243741765618324,2.0,6.012561798095703,6.201751708984375
9400,19,0.023316044360399246,2.0,4.720432281494141,5.594808578491211
9500,21,0.02700202912092209,2.0,5.9476847648620605,5.364139556884766
9600,21,nan,1.559999942779541,nan,5.637905120849609
9700,21,nan,1.0,nan,5.388098239898682
9800,21,0.02879222109913826,1.0,5.510831832885742,5.608651638031006
9900,21,0.025564096868038177,1.0,5.480368614196777,5.403472423553467
