iter,time,loss_net,loss_scale,norm,norm_average
3200,18,0.04080944135785103,655.3599853515625,8.473942756652832,7.9435625076293945
3300,23,0.0375916063785553,1024.0,7.426525115966797,7.450094223022461
3400,20,0.038984864950180054,1024.0,7.380776405334473,7.873959541320801
3500,21,0.04638316109776497,1024.0,7.641472816467285,7.5863261222839355
3600,21,0.042918480932712555,1024.0,8.031498908996582,7.964497089385986
3700,22,0.04440198838710785,1024.0,9.388396263122559,8.363189697265625
3800,22,0.041634462773799896,1024.0,6.989032745361328,7.848233222961426
3900,22,0.0374717190861702,1024.0,6.001650333404541,7.044644355773926
4000,19,0.0334206223487854,1024.0,6.0495219230651855,6.429199695587158
4100,23,0.03852749988436699,1024.0,8.396860122680664,7.1335601806640625
4200,19,0.03697570413351059,1310.719970703125,5.8802008628845215,6.771119594573975
4300,22,0.03516338765621185,2048.0,7.005922317504883,6.690338134765625
4400,20,0.033169034868478775,2048.0,5.715345859527588,6.468692779541016
4500,19,0.027338216081261635,2048.0,4.8151631355285645,5.654874801635742
4600,20,0.02895423024892807,2048.0,5.759643077850342,5.522264003753662
4700,20,0.03378091752529144,2048.0,5.8124918937683105,5.747072219848633
4800,21,0.033903930336236954,2048.0,6.480004787445068,5.82160758972168
4900,20,0.04079732298851013,2048.0,7.6960225105285645,6.675580024719238
5000,123,0.03387026861310005,2048.0,5.98436164855957,6.783564567565918
5100,17,0.03297499567270279,2048.0,7.1068878173828125,6.6529717445373535
5200,17,0.030658356845378876,2621.43994140625,6.4663190841674805,6.732141494750977
5300,17,0.028645692393183708,4096.0,6.364210605621338,6.423046112060547
5400,17,0.02907729335129261,4096.0,5.82534646987915,6.173685073852539
5500,19,0.03545074537396431,4096.0,5.835716724395752,6.088537693023682
5600,17,0.0284342672675848,4096.0,4.685901641845703,5.331867218017578
5700,20,0.03381812199950218,4096.0,7.325234889984131,5.969016075134277
5800,20,0.027990929782390594,4096.0,5.908947944641113,6.405106067657471
5900,22,0.029983943328261375,4096.0,6.016520977020264,5.9481520652771
6000,23,0.025774067267775536,4096.0,4.667759418487549,5.652243137359619
6100,18,0.02506331354379654,4096.0,4.440214157104492,4.909109592437744
6200,21,0.022418620064854622,5242.8798828125,3.7051258087158203,4.1597161293029785
6300,18,0.027684567496180534,8192.0,5.355133533477783,4.501641750335693
6400,18,0.025822436437010765,8192.0,4.782336711883545,5.033785820007324
6500,24,0.024530289694666862,8192.0,4.573242664337158,4.602691173553467
6600,22,0.028520924970507622,4464.64013671875,inf,4.844128608703613
6700,23,0.024431416764855385,4096.0,4.9270524978637695,4.945594310760498
6800,21,0.02658831514418125,4096.0,4.774951457977295,4.749329090118408
6900,21,0.02821366861462593,4096.0,5.32994270324707,5.118591785430908
7000,20,0.02510114014148712,4096.0,3.8431622982025146,4.718478679656982
7100,21,0.02524302527308464,4096.0,5.649490833282471,4.8792901039123535
7200,19,0.023530250415205956,4096.0,4.4681806564331055,4.786898612976074
7300,23,0.023421891033649445,4096.0,4.692941188812256,4.585287094116211
7400,18,0.023876916617155075,4096.0,4.927190780639648,4.921593189239502
7500,21,0.02610645815730095,4096.0,4.647341728210449,4.654687404632568
7600,20,0.0225767120718956,7823.35986328125,4.079426288604736,4.4012770652771
7700,21,0.025209957733750343,8192.0,5.1720099449157715,4.659101963043213
7800,19,0.024309007450938225,8192.0,5.3710737228393555,4.993386745452881
7900,23,0.022665362805128098,8192.0,4.087137699127197,4.901573657989502
8000,23,0.025255754590034485,8192.0,5.282523155212402,4.671926498413086
8100,20,0.02266710437834263,8192.0,4.1441826820373535,4.67924690246582
8200,19,0.020237503573298454,8192.0,3.666278123855591,4.239589691162109
8300,21,0.023669149726629257,8192.0,4.861480236053467,4.440743923187256
8400,22,0.02276453748345375,8192.0,4.176380157470703,4.21542501449585
8500,22,0.022364294156432152,8192.0,4.456982612609863,4.349079132080078
8600,21,0.02013847790658474,15646.7197265625,3.637770414352417,4.123816013336182
8700,19,0.021046079695224762,16384.0,3.998929023742676,3.917508125305176
8800,23,0.021687068045139313,11960.3203125,inf,3.898561716079712
8900,24,0.021370606496930122,8192.0,4.476337909698486,4.225866317749023
9000,21,0.021637262776494026,8192.0,4.110774993896484,4.271073818206787
9100,18,0.024145184084773064,8192.0,4.774118423461914,4.397773265838623
9200,18,0.020948894321918488,8192.0,4.536928176879883,4.354153633117676
9300,20,0.021870484575629234,8192.0,4.497807502746582,4.660261631011963
9400,22,0.02040698751807213,8192.0,4.194941997528076,4.4261579513549805
9500,19,0.02067953534424305,8192.0,3.8758533000946045,4.200343132019043
9600,22,0.020704416558146477,8192.0,4.311334133148193,4.170759201049805
9700,21,0.021999318152666092,8192.0,3.79856538772583,3.885847806930542
9800,22,0.022960739210247993,12615.6796875,4.5207414627075195,4.223254203796387
9900,21,0.02240031026303768,13844.48046875,inf,4.1294755935668945
